"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath"
"S1A_IW_SLC__1SDV_20220505T101642_20220505T101709_043074_0524D1_AEA7","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","43074","127","653","2022-05-05T10:17:09.029187Z","2022-05-05T10:16:42Z","SLC","2022-05-05T10:16:42Z","2022-05-05T10:17:09Z","-18.4198","-71.3487","-17.878708","-69.979637","-17.33532","-72.30822","-19.500254","-70.376038","-18.949011","-72.728195","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220505T101642_20220505T101709_043074_0524D1_AEA7.zip","3304.127818107605","","","0","S1A_IWDV_0652_0658_043074_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220517T101707_20220517T101733_043249_052A4E_6A70","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","43249","127","658","2022-05-17T10:17:33.839752Z","2022-05-17T10:17:07Z","SLC","2022-05-17T10:17:07Z","2022-05-17T10:17:33Z","-19.886","-71.7227","-19.373425","-70.344788","-18.822828","-72.695045","-20.944454","-70.736206","-20.385937","-73.111404","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220517T101707_20220517T101733_043249_052A4E_6A70.zip","3257.671480178833","","","0","S1A_IWDV_0657_0663_043249_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220517T101642_20220517T101709_043249_052A4E_1DCF","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","43249","127","653","2022-05-17T10:17:09.847299Z","2022-05-17T10:16:42Z","SLC","2022-05-17T10:16:42Z","2022-05-17T10:17:09Z","-18.4203","-71.3489","-17.879063","-69.979805","-17.335695","-72.308411","-19.50086","-70.376236","-18.949635","-72.728432","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220517T101642_20220517T101709_043249_052A4E_1DCF.zip","3410.4857053756714","","","0","S1A_IWDV_0652_0658_043249_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220529T101708_20220529T101735_043424_052F7B_C4C0","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","43424","127","658","2022-05-29T10:17:35.100457Z","2022-05-29T10:17:08Z","SLC","2022-05-29T10:17:08Z","2022-05-29T10:17:35Z","-19.8861","-71.725","-19.37351","-70.347031","-18.822927","-72.697205","-20.944544","-70.738457","-20.38604","-73.113571","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220529T101708_20220529T101735_043424_052F7B_C4C0.zip","3177.776865005493","","","0","S1A_IWDV_0657_0663_043424_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220529T101644_20220529T101711_043424_052F7B_754B","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","43424","127","653","2022-05-29T10:17:11.112116Z","2022-05-29T10:16:44Z","SLC","2022-05-29T10:16:44Z","2022-05-29T10:17:11Z","-18.4204","-71.3511","-17.878777","-69.981934","-17.335421","-72.310463","-19.501194","-70.37854","-18.94998","-72.730659","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220529T101644_20220529T101711_043424_052F7B_754B.zip","3281.5126237869263","","","0","S1A_IWDV_0652_0658_043424_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220610T101710_20220610T101736_043599_0534A7_62AB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","43599","127","658","2022-06-10T10:17:36.114262Z","2022-06-10T10:17:10Z","SLC","2022-06-10T10:17:10Z","2022-06-10T10:17:36Z","-19.8866","-71.7259","-19.373997","-70.347992","-18.823399","-72.698174","-20.94515","-70.739471","-20.386631","-73.114594","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220610T101710_20220610T101736_043599_0534A7_62AB.zip","3189.369257926941","","","0","S1A_IWDV_0657_0663_043599_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220610T101645_20220610T101712_043599_0534A7_A1BC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","43599","127","653","2022-06-10T10:17:12.115642Z","2022-06-10T10:16:45Z","SLC","2022-06-10T10:16:45Z","2022-06-10T10:17:12Z","-18.4208","-71.352","-17.879635","-69.982979","-17.336264","-72.311516","-19.501184","-70.379379","-18.949957","-72.731499","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220610T101645_20220610T101712_043599_0534A7_A1BC.zip","3352.1231718063354","","","0","S1A_IWDV_0652_0658_043599_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220704T101711_20220704T101737_043949_053F1A_1F07","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","43949","127","658","2022-07-04T10:17:37.439189Z","2022-07-04T10:17:11Z","SLC","2022-07-04T10:17:11Z","2022-07-04T10:17:37Z","-19.8861","-71.7254","-19.37351","-70.347511","-18.82296","-72.697517","-20.944555","-70.738945","-20.386084","-73.113892","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220704T101711_20220704T101737_043949_053F1A_1F07.zip","3252.8515434265137","","","0","S1A_IWDV_0657_0663_043949_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220704T101646_20220704T101713_043949_053F1A_D11D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","43949","127","653","2022-07-04T10:17:13.446736Z","2022-07-04T10:16:46Z","SLC","2022-07-04T10:16:46Z","2022-07-04T10:17:13Z","-18.4203","-71.3515","-17.878889","-69.982445","-17.335566","-72.310799","-19.500948","-70.37896","-18.949766","-72.730904","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220704T101646_20220704T101713_043949_053F1A_D11D.zip","3304.1301803588867","","","0","S1A_IWDV_0652_0658_043949_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220716T101712_20220716T101738_044124_054455_D7CC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44124","127","658","2022-07-16T10:17:38.195225Z","2022-07-16T10:17:12Z","SLC","2022-07-16T10:17:12Z","2022-07-16T10:17:38Z","-19.8859","-71.7246","-19.373236","-70.346657","-18.822657","-72.696846","-20.944393","-70.738113","-20.385891","-73.113243","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220716T101712_20220716T101738_044124_054455_D7CC.zip","3415.4175386428833","","","0","S1A_IWDV_0657_0663_044124_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220716T101647_20220716T101714_044124_054455_2BD0","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44124","127","653","2022-07-16T10:17:14.204828Z","2022-07-16T10:16:47Z","SLC","2022-07-16T10:16:47Z","2022-07-16T10:17:14Z","-18.4202","-71.3508","-17.878748","-69.981636","-17.335396","-72.310173","-19.500919","-70.378166","-18.949709","-72.730293","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220716T101647_20220716T101714_044124_054455_2BD0.zip","3531.372321128845","","","0","S1A_IWDV_0652_0658_044124_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220809T101713_20220809T101739_044474_054EAD_DD55","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44474","127","658","2022-08-09T10:17:39.736433Z","2022-08-09T10:17:13Z","SLC","2022-08-09T10:17:13Z","2022-08-09T10:17:39Z","-19.8863","-71.7256","-19.373573","-70.347702","-18.823004","-72.697754","-20.944983","-70.739235","-20.38649","-73.114235","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220809T101713_20220809T101739_044474_054EAD_DD55.zip","3315.9534702301025","","","0","S1A_IWDV_0657_0663_044474_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220809T101648_20220809T101715_044474_054EAD_62DA","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44474","127","653","2022-08-09T10:17:15.739869Z","2022-08-09T10:16:48Z","SLC","2022-08-09T10:16:48Z","2022-08-09T10:17:15Z","-18.4203","-71.3517","-17.878708","-69.982567","-17.335367","-72.310974","-19.501133","-70.379181","-18.949932","-72.731178","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220809T101648_20220809T101715_044474_054EAD_62DA.zip","3390.3478965759277","","","0","S1A_IWDV_0652_0658_044474_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220821T101714_20220821T101740_044649_055491_D924","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44649","127","658","2022-08-21T10:17:40.355573Z","2022-08-21T10:17:14Z","SLC","2022-08-21T10:17:14Z","2022-08-21T10:17:40Z","-19.8862","-71.7253","-19.373606","-70.347366","-18.823017","-72.697556","-20.944637","-70.7388","-20.386127","-73.11393","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220821T101714_20220821T101740_044649_055491_D924.zip","3153.387197494507","","","0","S1A_IWDV_0657_0663_044649_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220821T101649_20220821T101716_044649_055491_C7DD","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44649","127","653","2022-08-21T10:17:16.369287Z","2022-08-21T10:16:49Z","SLC","2022-08-21T10:16:49Z","2022-08-21T10:17:16Z","-18.4206","-71.3515","-17.87912","-69.982338","-17.335758","-72.310875","-19.501413","-70.378906","-18.950191","-72.731041","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220821T101649_20220821T101716_044649_055491_C7DD.zip","3287.9222049713135","","","0","S1A_IWDV_0652_0658_044649_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220902T101714_20220902T101741_044824_055A78_58AF","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44824","127","658","2022-09-02T10:17:41.112180Z","2022-09-02T10:17:14Z","SLC","2022-09-02T10:17:14Z","2022-09-02T10:17:41Z","-19.8865","-71.7269","-19.373817","-70.348984","-18.823206","-72.699127","-20.945095","-70.740501","-20.386562","-73.115585","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220902T101714_20220902T101741_044824_055A78_58AF.zip","3336.066912651062","","","0","S1A_IWDV_0657_0663_044824_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220902T101650_20220902T101717_044824_055A78_4481","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44824","127","653","2022-09-02T10:17:17.119726Z","2022-09-02T10:16:50Z","SLC","2022-09-02T10:16:50Z","2022-09-02T10:17:17Z","-18.4205","-71.353","-17.878836","-69.98381","-17.335455","-72.312294","-19.501499","-70.380493","-18.950258","-72.732574","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220902T101650_20220902T101717_044824_055A78_4481.zip","3385.2107706069946","","","0","S1A_IWDV_0652_0658_044824_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220914T101715_20220914T101741_044999_056058_1F48","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44999","127","658","2022-09-14T10:17:41.457900Z","2022-09-14T10:17:15Z","SLC","2022-09-14T10:17:15Z","2022-09-14T10:17:41Z","-19.8866","-71.726","-19.373863","-70.348015","-18.823284","-72.698151","-20.945145","-70.739525","-20.386642","-73.114601","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220914T101715_20220914T101741_044999_056058_1F48.zip","3373.184334754944","","","0","S1A_IWDV_0657_0663_044999_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220914T101650_20220914T101717_044999_056058_6E45","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44999","127","653","2022-09-14T10:17:17.463391Z","2022-09-14T10:16:50Z","SLC","2022-09-14T10:16:50Z","2022-09-14T10:17:17Z","-18.4206","-71.352","-17.879129","-69.98291","-17.335777","-72.311401","-19.501423","-70.379494","-18.950212","-72.731567","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220914T101650_20220914T101717_044999_056058_6E45.zip","3436.8333616256714","","","0","S1A_IWDV_0652_0658_044999_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220926T101715_20220926T101741_045174_056640_0263","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45174","127","658","2022-09-26T10:17:41.377346Z","2022-09-26T10:17:15Z","SLC","2022-09-26T10:17:15Z","2022-09-26T10:17:41Z","-19.8861","-71.7236","-19.373375","-70.345703","-18.822817","-72.695824","-20.944782","-70.737228","-20.386301","-73.112297","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220926T101715_20220926T101741_045174_056640_0263.zip","3349.4079427719116","","","0","S1A_IWDV_0657_0663_045174_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20220926T101650_20220926T101717_045174_056640_BBA1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45174","127","653","2022-09-26T10:17:17.382838Z","2022-09-26T10:16:50Z","SLC","2022-09-26T10:16:50Z","2022-09-26T10:17:17Z","-18.4204","-71.3498","-17.878887","-69.980667","-17.335552","-72.309151","-19.501059","-70.377213","-18.949869","-72.729279","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220926T101650_20220926T101717_045174_056640_BBA1.zip","3404.617714881897","","","0","S1A_IWDV_0652_0658_045174_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20221008T101715_20221008T101741_045349_056C19_E7E5","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45349","127","658","2022-10-08T10:17:41.725137Z","2022-10-08T10:17:15Z","SLC","2022-10-08T10:17:15Z","2022-10-08T10:17:41Z","-19.8867","-71.7245","-19.374094","-70.346596","-18.823545","-72.696648","-20.945255","-70.738075","-20.386786","-73.113068","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221008T101715_20221008T101741_045349_056C19_E7E5.zip","3061.463707923889","","","0","S1A_IWDV_0657_0663_045349_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20221008T101650_20221008T101717_045349_056C19_8C53","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45349","127","653","2022-10-08T10:17:17.738851Z","2022-10-08T10:16:50Z","SLC","2022-10-08T10:16:50Z","2022-10-08T10:17:17Z","-18.421","-71.3506","-17.87923","-69.981453","-17.335909","-72.309868","-19.502026","-70.378166","-18.950844","-72.730171","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221008T101650_20221008T101717_045349_056C19_8C53.zip","3176.5346364974976","","","0","S1A_IWDV_0652_0658_045349_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20221020T101715_20221020T101741_045524_057157_37ED","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45524","127","658","2022-10-20T10:17:41.538534Z","2022-10-20T10:17:15Z","SLC","2022-10-20T10:17:15Z","2022-10-20T10:17:41Z","-19.8862","-71.7242","-19.373486","-70.346298","-18.822912","-72.69632","-20.944769","-70.737831","-20.386272","-73.112785","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221020T101715_20221020T101741_045524_057157_37ED.zip","3290.1452617645264","","","0","S1A_IWDV_0657_0663_045524_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20221020T101650_20221020T101717_045524_057157_DB2E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45524","127","653","2022-10-20T10:17:17.546080Z","2022-10-20T10:16:50Z","SLC","2022-10-20T10:16:50Z","2022-10-20T10:17:17Z","-18.4203","-71.3503","-17.87875","-69.981163","-17.335402","-72.309547","-19.501169","-70.377808","-18.949965","-72.729774","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221020T101650_20221020T101717_045524_057157_DB2E.zip","3333.5175008773804","","","0","S1A_IWDV_0652_0658_045524_127","","","","","","","","","","",""
